id,platform,date,title,like_count,comment_count,reach,keywords
M.1690947073.A.113,ptt,2023-08-02,[公告] 八月置底閒聊區,167,558,N/A,"性別,女,媳婦"
M.1690947118.A.9F5,ptt,2023-08-02,[公告] 八月置底檢舉區,11,27,N/A,女
M.1690948388.A.2B1,ptt,2023-08-02,Re: [求助] 夫妻性需求（觀念）不同，繼續走下去？,47,191,N/A,"婆媳,性別,女,媳婦"
M.1690953187.A.6B3,ptt,2023-08-02,Re: [求助] 夫妻性需求（觀念）不同，繼續走下去？,0,21,N/A,女
M.1690962686.A.460,ptt,2023-08-02,Re: [求助] 夫妻性需求（觀念）不同，繼續走下去？,8,29,N/A,"婆媳,女"
M.1690965618.A.949,ptt,2023-08-02,Re: [求助] 夫妻性需求（觀念）不同，繼續走下去？,3,14,N/A,女
M.1690984379.A.89F,ptt,2023-08-02,Re: [求助] 夫妻性需求（觀念）不同，繼續走下去,31,124,N/A,"婆媳,性別,女,媳婦"
M.1691006986.A.2AD,ptt,2023-08-03,[求助] 老婆跟我相處脾氣問題,175,539,N/A,"女,媳婦"
M.1691024502.A.3B8,ptt,2023-08-03,Re: [求助] 老婆跟我相處脾氣問題,32,35,N/A,女
M.1691036332.A.2F7,ptt,2023-08-03,[求助] 因為家裡負擔的問題吵架,84,266,N/A,"性別,女,媳婦"
M.1691038874.A.706,ptt,2023-08-03,Re: [求助] 老婆跟我相處脾氣問題,14,16,N/A,女
M.1690430755.A.F6B,ptt,2023-07-27,Re: R: [心情] 到底要怎樣才可以跟婆婆處得好？,70,391,N/A,"婆媳,女,媳婦"
M.1690537290.A.296,ptt,2023-07-28,Re: R: [心情] 到底要怎樣才可以跟婆婆處得好？,14,31,N/A,"女,媳婦"
M.1690542498.A.40C,ptt,2023-07-28,Re: R: [心情] 到底要怎樣才可以跟婆婆處得好？,151,848,N/A,"婆媳,女,媳婦"
M.1690577823.A.D53,ptt,2023-07-29,[閒聊] 老婆真的有夠廢,117,293,N/A,"性別,女,媳婦"
M.1690647571.A.BE2,ptt,2023-07-30,[求助] 與婆婆同住，婆婆體况愈下，該如何面對,211,939,N/A,"回娘家,婆媳,女,媳婦"
M.1690651827.A.A09,ptt,2023-07-30,Re: [閒聊] 老婆真的有夠廢,63,60,N/A,女
M.1690710209.A.D43,ptt,2023-07-30,Re: [求助] 與婆婆同住，婆婆體况愈下，該如何面對,93,83,N/A,回娘家
M.1690717433.A.057,ptt,2023-07-30,Re: [求助] 與婆婆同住，婆婆體况愈下，該如何面對,1,3,N/A,女
M.1690732417.A.CB2,ptt,2023-07-30,[求助] 夫妻性需求（觀念）不同，繼續走下去？,286,648,N/A,女
M.1690767347.A.352,ptt,2023-07-31,Re: [求助] 夫妻性需求（觀念）不同，繼續走下去？,67,112,N/A,女
M.1690788757.A.D2D,ptt,2023-07-31,Re: [求助] 夫妻性需求（觀念）不同，繼續走下去,1,1,N/A,女
M.1690809043.A.33E,ptt,2023-07-31,[徵求]論文受訪者招募(完成訪談者贈禮券),4,0,N/A,婆媳
M.1690813758.A.D89,ptt,2023-07-31,Re: [求助] 夫妻性需求（觀念）不同，繼續走下去？,131,220,N/A,"性別,女"
M.1689931509.A.28D,ptt,2023-07-21,[閒聊] 婚後的居家服選擇，性感還是舒適？,34,94,N/A,女
M.1689986532.A.243,ptt,2023-07-22,Re: [心情] 到底要怎樣才可以跟婆婆處得好？,9,24,N/A,媳婦
M.1690008936.A.D6B,ptt,2023-07-22,Re: [心情] 到底要怎樣才可以跟婆婆處得好？,3,4,N/A,"女,媳婦"
M.1690047401.A.BF2,ptt,2023-07-23,[心情] 家人不敲門直接進房間,69,165,N/A,"性別,女,媳婦"
M.1690075973.A.9D8,ptt,2023-07-23,Re: [心情] 到底要怎樣才可以跟婆婆處得好？,22,90,N/A,"女,媳婦"
M.1690103251.A.965,ptt,2023-07-23,[公告] 違規發言判決,4,0,N/A,女
M.1690160307.A.A1B,ptt,2023-07-24,[求助] 老婆生日這樣做可以嗎？,6,53,N/A,女
M.1690209983.A.C5E,ptt,2023-07-24,[閒聊] 關於前任媽媽,5,40,N/A,"女,媳婦"
M.1690250815.A.020,ptt,2023-07-25,Re: [心情] 到底要怎樣才可以跟婆婆處得好？,132,431,N/A,"女,媳婦"
M.1690253572.A.A0D,ptt,2023-07-25,Re: [心情] 到底要怎樣才可以跟婆婆處得好？,13,20,N/A,媳婦
M.1690292306.A.362,ptt,2023-07-25,[求助] 承受情緒的一方,75,237,N/A,女
M.1690305856.A.7E8,ptt,2023-07-26,Re: [求助] 承受情緒的一方,6,33,N/A,女
M.1690334694.A.74C,ptt,2023-07-26,R: [心情] 到底要怎樣才可以跟婆婆處得好？,111,317,N/A,"年夜飯,女,媳婦"
M.1690353454.A.4ED,ptt,2023-07-26,Re: R: [心情] 到底要怎樣才可以跟婆婆處得好？,0,0,N/A,女
M.1689242546.A.84C,ptt,2023-07-13,Re: [求助] 職涯與家庭的兩難,42,221,N/A,"性別,女,媳婦"
M.1689685610.A.88D,ptt,2023-07-18,[心情] 對於外食的觀念雙方不同,154,470,N/A,女
M.1689728871.A.1FA,ptt,2023-07-19,Re: [心情] 糾結的婚姻生活,6,48,N/A,女
M.1689734484.A.2C9,ptt,2023-07-19,Re: [心情] 糾結的婚姻生活,47,71,N/A,"婆媳,性別,女,媳婦"
M.1689735173.A.1FB,ptt,2023-07-19,Re: [心情] 糾結的婚姻生活,3,6,N/A,"婆媳,女,媳婦"
M.1689736719.A.7C0,ptt,2023-07-19,[求助] 婆婆跟大姑會隨意進出家中,260,799,N/A,"回娘家,婆媳,女,媳婦"
M.1689753799.A.E61,ptt,2023-07-19,Re: [心情] 對於外食的觀念雙方不同,5,19,N/A,女
M.1689787051.A.734,ptt,2023-07-20,Re: [求助] 婆婆跟大姑會隨意進出家中,1,15,N/A,"女,媳婦"
M.1689805045.A.4CF,ptt,2023-07-20,Re: [心情] 對於外食的觀念雙方不同,4,9,N/A,女
M.1689844314.A.F82,ptt,2023-07-20,Re: [心情] 糾結的婚姻生活,1,6,N/A,"女,媳婦"
M.1689845868.A.B3E,ptt,2023-07-20,Re: [閒聊] 有人請娘家媽媽顧小孩嗎？,4,11,N/A,媳婦
M.1689849884.A.30A,ptt,2023-07-20,Re: [心情] 對於外食的觀念雙方不同,8,29,N/A,女
M.1689853255.A.006,ptt,2023-07-20,Re: [求助] 婆婆跟大姑會隨意進出家中,8,28,N/A,媳婦
M.1689858853.A.E31,ptt,2023-07-20,[閒聊] 這算情緒勒索嗎？該怎麼溝通,115,399,N/A,"回娘家,女,媳婦"
M.1689905069.A.7DC,ptt,2023-07-21,Re: [求助] 婆婆跟大姑會隨意進出家中,0,1,N/A,女
M.1689914169.A.9BA,ptt,2023-07-21,[心情] 到底要怎樣才可以跟婆婆處得好？,187,543,N/A,"婆媳,女,媳婦"
M.1688562863.A.105,ptt,2023-07-05,Re: [求助] 公私立國中怎麼選,23,38,N/A,女
M.1688572399.A.557,ptt,2023-07-05,[公告] 公私立國中怎麼選 已達系列文，禁止回覆,61,128,N/A,"婆媳,女,媳婦"
M.1688733077.A.D48,ptt,2023-07-07,[閒聊] 求推薦改善性生活的書籍,64,93,N/A,女
M.1688986998.A.0E3,ptt,2023-07-10,[閒聊] 不想融入婆家的大家庭,219,540,N/A,"回娘家,性別,女,媳婦"
M.1689060520.A.6AC,ptt,2023-07-11,Re: [閒聊] 不想融入婆家的大家庭,158,378,N/A,"女,媳婦"
M.1689061356.A.0AB,ptt,2023-07-11,Re: [閒聊] 不想融入婆家的大家庭,1,3,N/A,女
M.1689062950.A.DE0,ptt,2023-07-11,Re: [閒聊] 不想融入婆家的大家庭,3,8,N/A,女
M.1689138659.A.6D7,ptt,2023-07-12,Re: [閒聊] 家族出國回來的爭執,42,164,N/A,"女,媳婦"
M.1689148494.A.BDE,ptt,2023-07-12,Re: [閒聊] 家族出國回來的爭執,201,372,N/A,"性別,女"
M.1689176783.A.642,ptt,2023-07-12,Re: [閒聊] 家族出國回來的爭執,92,300,N/A,"性別,女"
M.1689182889.A.49F,ptt,2023-07-13,[求助] 職涯與家庭的兩難,159,615,N/A,"回娘家,性別,女,媳婦"
M.1689209667.A.BF8,ptt,2023-07-13,Re: [閒聊] 家族出國回來的爭執,115,368,N/A,"女,媳婦"
M.1689227467.A.23C,ptt,2023-07-13,Re: [求助] 職涯與家庭的兩難,63,38,N/A,女
M.1688369336.A.A32,ptt,2023-07-03,Re: [求助] 公私立國中怎麼選,36,123,N/A,女
M.1688373093.A.D85,ptt,2023-07-03,Re: [求助] 公私立國中怎麼選,114,164,N/A,女
M.1688398392.A.A55,ptt,2023-07-03,Re: [求助] 公私立國中怎麼選,8,21,N/A,女
M.1688402304.A.342,ptt,2023-07-04,Re: [求助] 公私立國中怎麼選,7,10,N/A,女
M.1688438521.A.DF8,ptt,2023-07-04,Re: [閒聊] 總是一直不斷地在吵育兒觀念問題,25,214,N/A,"回娘家,性別,女,媳婦"
M.1688440519.A.ADF,ptt,2023-07-04,Re: [求助] 公私立國中怎麼選,36,148,N/A,女
M.1688446547.A.056,ptt,2023-07-04,Re: [求助] 公私立國中怎麼選,14,37,N/A,女
M.1688484350.A.DAD,ptt,2023-07-04,Re: [求助] 公私立國中怎麼選,40,76,N/A,女
M.1688489777.A.BBF,ptt,2023-07-05,Re: [求助] 公私立國中怎麼選,271,892,N/A,女
M.1688504193.A.B5C,ptt,2023-07-05,Re: [求助] 公私立國中怎麼選,30,70,N/A,女
M.1687915623.A.F1F,ptt,2023-06-28,Re: [閒聊] 總是一直不斷地在吵育兒觀念問題,108,610,N/A,"回娘家,性別,女"
M.1687929137.A.597,ptt,2023-06-28,Re: [閒聊] 總是一直不斷地在吵育兒觀念問題,42,131,N/A,"性別,女,媳婦"
M.1687931385.A.F8C,ptt,2023-06-28,Re: [閒聊] 總是一直不斷地在吵育兒觀念問題,410,1403,N/A,"年夜飯,性別,女,媳婦"
M.1688019604.A.24B,ptt,2023-06-29,Re: [閒聊] 總是一直不斷地在吵育兒觀念問題,5,8,N/A,女
M.1688042553.A.CB8,ptt,2023-06-29,Re: [求助] 性生活不協調,61,259,N/A,"女,媳婦"
M.1688083338.A.238,ptt,2023-06-30,Re: [求助] 性生活不協調,8,180,N/A,"女,媳婦"
M.1688103491.A.731,ptt,2023-06-30,Re: [求助] 性生活不協調,27,45,N/A,女
M.1688108199.A.AAE,ptt,2023-06-30,Re: [閒聊] 總是一直不斷地在吵育兒觀念問題,85,303,N/A,"年夜飯,性別,女,媳婦"
M.1688210258.A.D41,ptt,2023-07-01,[求助] 報稅問題,142,368,N/A,"性別,女"
M.1688232153.A.68C,ptt,2023-07-02,Re: [求助] 報稅問題,30,48,N/A,女
M.1688306677.A.967,ptt,2023-07-02,Re: [求助] 報稅問題,16,19,N/A,女
M.1688313974.A.737,ptt,2023-07-03,[公告] 七月置底閒聊區,128,425,N/A,"性別,女"
M.1688357715.A.D79,ptt,2023-07-03,不想未來的日子繼續這樣下去,69,339,N/A,"性別,女"
M.1688358598.A.B63,ptt,2023-07-03,[求助] 公私立國中怎麼選,180,633,N/A,女
M.1687531746.A.CA2,ptt,2023-06-23,Re: [求助] 性生活不協調,5,25,N/A,女
M.1687576211.A.0E5,ptt,2023-06-24,Re: [求助] 性生活不協調,68,67,N/A,女
M.1687650949.A.2F4,ptt,2023-06-25,Re: [求助] 性生活不協調,184,390,N/A,"性別,女,媳婦"
M.1687659990.A.C24,ptt,2023-06-25,Re: [求助] 性生活不協調,3,9,N/A,女
M.1687663919.A.553,ptt,2023-06-25,Re: [求助] 性生活不協調,2,15,N/A,女
M.1687672534.A.271,ptt,2023-06-25,[求助] 被老公的球友開了低級玩笑，應該提告嗎？,174,751,N/A,"婆媳,性別,女,媳婦"
M.1687675465.A.A7B,ptt,2023-06-25,Re: [求助] 性生活不協調,11,31,N/A,女
M.1687705092.A.B34,ptt,2023-06-25,Re: [求助] 被老公的球友開了低級玩笑，應該提告嗎？,74,9,N/A,"性別,女,媳婦"
M.1687784756.A.835,ptt,2023-06-26,Re: [求助] 被老公的球友開了低級玩笑，應該提告嗎？,19,26,N/A,"婆媳,性別,女"
M.1687791297.A.514,ptt,2023-06-26,Re: [求助] 被老公的球友開了低級玩笑，應該提告嗎？,158,800,N/A,"年夜飯,性別,女,媳婦"
M.1687805414.A.046,ptt,2023-06-27,Re: [求助] 被老公的球友開了低級玩笑，應該提告嗎？,13,64,N/A,"性別,女"
M.1687863096.A.90C,ptt,2023-06-27,[閒聊] 總是一直不斷地在吵育兒觀念問題,185,891,N/A,"回娘家,年夜飯,性別,女"
M.1687887102.A.823,ptt,2023-06-28,Re: [求助] 性生活不協調,14,39,N/A,女
M.1687906181.A.5A1,ptt,2023-06-28,Re: [求助] 和太太無法溝通,45,70,N/A,女
M.1686995242.A.DAB,ptt,2023-06-17,Re: [求助] 婚後的爭吵摩擦如何持續維持感情,6,27,N/A,媳婦
M.1687100223.A.48D,ptt,2023-06-18,[心情] 你家的都比較好???!!!!,210,892,N/A,女
M.1687102304.A.487,ptt,2023-06-18,Re: [心情] 你家的都比較好???!!!!,8,21,N/A,女
M.1687118000.A.2FA,ptt,2023-06-19,Re: [心情] 你家的都比較好???!!!!,261,239,N/A,"女,媳婦"
M.1687119103.A.9B3,ptt,2023-06-19,Re: [求助] 婚後的爭吵摩擦如何持續維持感情,0,0,N/A,"女,媳婦"
M.1687228369.A.6DA,ptt,2023-06-20,Re: [心情] 你家的都比較好???!!!!,32,286,N/A,"性別,女"
M.1687245287.A.EE9,ptt,2023-06-20,Re: [求助] 性生活不協調,201,612,N/A,"性別,女"
M.1687282092.A.53A,ptt,2023-06-21,Re: [求助] 性生活不協調,7,26,N/A,女
M.1687305905.A.0EC,ptt,2023-06-21,R: [求助] 性生活不協調,15,23,N/A,女
M.1687309951.A.0A8,ptt,2023-06-21,Re: [求助] 性生活不協調,126,294,N/A,"性別,女"
M.1687325143.A.66E,ptt,2023-06-21,Re: [求助] 性生活不協調,109,333,N/A,"女,媳婦"
M.1687372518.A.D3C,ptt,2023-06-22,[求助] 先生與初戀情人的關係,105,281,N/A,"性別,女"
M.1687409579.A.F51,ptt,2023-06-22,[板務] 是否開放建議嫖妓,52,360,N/A,"性別,女"
M.1687452480.A.5E3,ptt,2023-06-23,Re: [求助] 性生活不協調,38,96,N/A,"性別,女,媳婦"
M.1686063239.A.E80,ptt,2023-06-06,[求助] 我後悔了 怎麼辦？,8,46,N/A,女
M.1686065294.A.474,ptt,2023-06-06,Re: R: [求助] 男方提出結婚條件_原po更新,314,906,N/A,"回娘家,性別,女,媳婦"
M.1686073843.A.D8B,ptt,2023-06-07,Re: [求助] 男方提出結婚條件，我是不是該逃,6,13,N/A,"女,媳婦"
M.1686122471.A.1F4,ptt,2023-06-07,[求助] 心理諮商,95,275,N/A,女
M.1686128105.A.247,ptt,2023-06-07,Re: 先生這樣是計較還是我脾氣差？,8,10,N/A,女
M.1686134612.A.743,ptt,2023-06-07,Re: [求助] 心理諮商,52,180,N/A,女
M.1686137815.A.B26,ptt,2023-06-07,[公告]  男方提出結婚條件…系列文禁回,42,92,N/A,女
M.1686159599.A.BDB,ptt,2023-06-08,[閃光] 原來孩子的媽那麼有魅力,82,206,N/A,"性別,女"
M.1686275884.A.05F,ptt,2023-06-09,Re: 先生這樣是計較還是我脾氣差？,3,6,N/A,"女,媳婦"
M.1686298107.A.1E7,ptt,2023-06-09,Re: 先生這樣是計較還是我脾氣差？,179,971,N/A,"性別,女,媳婦"
M.1686500050.A.54C,ptt,2023-06-12,[公告] 為了老公跟女同事單獨出去吃飯吵架 禁回,4,7,N/A,女
M.1686501207.A.301,ptt,2023-06-12,[公告] 違規發言判決,12,6,N/A,女
M.1686848116.A.02F,ptt,2023-06-16,[求助] 婚後的爭吵摩擦如何持續維持感情,282,916,N/A,"婆媳,性別,女,媳婦"
M.1686881728.A.1CD,ptt,2023-06-16,Re: [求助] 婚後的爭吵摩擦如何持續維持感情,121,305,N/A,"性別,女"
M.1686965681.A.EEE,ptt,2023-06-17,Re: [求助] 婚後的爭吵摩擦如何持續維持感情,274,645,N/A,"性別,女,媳婦"
M.1686982114.A.CA3,ptt,2023-06-17,Re: [求助] 婚後的爭吵摩擦如何持續維持感情,33,138,N/A,女
M.1686986769.A.719,ptt,2023-06-17,Re: [求助] 婚後的爭吵摩擦如何持續維持感情,56,178,N/A,女
M.1686991253.A.B40,ptt,2023-06-17,Re: [求助] 婚後的爭吵摩擦如何持續維持感情,12,17,N/A,女
M.1686023096.A.4B6,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,2,17,N/A,女
M.1686023557.A.FF6,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,38,125,N/A,"女,媳婦"
M.1686023748.A.B7F,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,176,543,N/A,"婆媳,女,媳婦"
M.1686024891.A.0D9,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,12,66,N/A,"性別,女,媳婦"
M.1686025518.A.DC9,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,14,17,N/A,"性別,女,媳婦"
M.1686027039.A.FBF,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,3,9,N/A,"女,媳婦"
M.1686027344.A.233,ptt,2023-06-06,R: 男方提出結婚條件_原po更新,514,1469,N/A,"婆媳,性別,女,媳婦"
M.1686028829.A.A2A,ptt,2023-06-06,Re: 先生這樣是計較還是我脾氣差？,4,5,N/A,"性別,女"
M.1686030554.A.66E,ptt,2023-06-06,Re: R: [求助] 男方提出結婚條件_原po更新,6,22,N/A,"性別,女"
M.1686033792.A.3DE,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,48,145,N/A,"女,媳婦"
M.1686034923.A.A53,ptt,2023-06-06,Re: R: [求助] 男方提出結婚條件_原po更新,9,29,N/A,"女,媳婦"
M.1686037724.A.0D0,ptt,2023-06-06,[問卷] 台大心理系家庭研究計畫誠徵參與者,3,7,N/A,女
M.1686040109.A.FC1,ptt,2023-06-06,Re: R: 男方提出結婚條件_原po更新,7,25,N/A,"性別,女,媳婦"
M.1686040487.A.69E,ptt,2023-06-06,Re: 先生這樣是計較還是我脾氣差？,1,2,N/A,女
M.1686042566.A.00B,ptt,2023-06-06,Re: R: 男方提出結婚條件_原po更新,12,38,N/A,"婆媳,女,媳婦"
M.1686047139.A.CA0,ptt,2023-06-06,Re: 先生這樣是計較還是我脾氣差？,6,9,N/A,女
M.1686055548.A.587,ptt,2023-06-06,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,154,173,N/A,女
M.1685968655.A.961,ptt,2023-06-05,Re: 先生這樣是計較還是我脾氣差？,35,47,N/A,女
M.1685975353.A.28F,ptt,2023-06-05,Re: 先生這樣是計較還是我脾氣差？,16,36,N/A,女
M.1686008037.A.498,ptt,2023-06-06,Re: 先生這樣是計較還是我脾氣差？,6,13,N/A,女
M.1686010804.A.F2B,ptt,2023-06-06,[求助] 男方提出結婚條件，我是不是該逃,603,1472,N/A,"回娘家,婆媳,性別,女,媳婦"
M.1686013542.A.1F2,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,188,939,N/A,"性別,女,媳婦"
M.1686014218.A.399,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,8,32,N/A,"女,媳婦"
M.1686014463.A.5AE,ptt,2023-06-06,Re: 先生這樣是計較還是我脾氣差？,4,9,N/A,女
M.1686015156.A.E76,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,31,82,N/A,"女,媳婦"
M.1686015731.A.625,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,3,9,N/A,"女,媳婦"
M.1686016747.A.417,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,5,23,N/A,女
M.1686016770.A.8DC,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,2,12,N/A,"女,媳婦"
M.1686016981.A.0F8,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,1,3,N/A,女
M.1686018004.A.139,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,2,18,N/A,"女,媳婦"
M.1686018147.A.358,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,38,123,N/A,"性別,女"
M.1686019065.A.DB2,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,32,78,N/A,"性別,女,媳婦"
M.1686022134.A.894,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,8,78,N/A,"女,媳婦"
M.1686022259.A.720,ptt,2023-06-06,Re: [求助] 男方提出結婚條件，我是不是該逃,1,5,N/A,"女,媳婦"
M.1685735887.A.371,ptt,2023-06-03,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,166,888,N/A,"回娘家,女"
M.1685756750.A.E21,ptt,2023-06-03,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,10,88,N/A,女
M.1685759743.A.193,ptt,2023-06-03,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,9,12,N/A,女
M.1685775613.A.0BF,ptt,2023-06-03,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,51,262,N/A,女
M.1685777058.A.D76,ptt,2023-06-03,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,6,14,N/A,女
M.1685790842.A.6DB,ptt,2023-06-03,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,6,3,N/A,女
M.1685794090.A.D7B,ptt,2023-06-03,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,0,6,N/A,女
M.1685804215.A.DAC,ptt,2023-06-03,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,7,14,N/A,女
M.1685808116.A.3BB,ptt,2023-06-04,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,5,11,N/A,女
M.1685818174.A.A97,ptt,2023-06-04,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,31,206,N/A,"女,媳婦"
M.1685849002.A.0E3,ptt,2023-06-04,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,331,548,N/A,女
M.1685892269.A.51A,ptt,2023-06-04,[心情] 是我太大驚小怪嗎？,107,361,N/A,"女,媳婦"
M.1685896617.A.4C5,ptt,2023-06-05,Re: [心情] 是我太大驚小怪嗎？,13,34,N/A,女
M.1685920883.A.D32,ptt,2023-06-05,[心情] 老婆讓我感到很難過,71,272,N/A,"性別,女"
M.1685931432.A.E85,ptt,2023-06-05,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,62,124,N/A,女
M.1685933672.A.7EB,ptt,2023-06-05,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,62,380,N/A,女
M.1685946332.A.826,ptt,2023-06-05,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,6,8,N/A,女
M.1685951642.A.58C,ptt,2023-06-05,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,0,1,N/A,女
M.1685955536.A.EF8,ptt,2023-06-05,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,7,8,N/A,女
M.1685405784.A.2EE,ptt,2023-05-30,Re: [求助] 這個男人究竟還值不值得我挽回,14,93,N/A,女
M.1685412030.A.EF5,ptt,2023-05-30,Re: [求助] 這個男人究竟還值不值得我挽回,58,103,N/A,"婆媳,女"
M.1685419394.A.94A,ptt,2023-05-30,Re: [求助] 這個男人究竟還值不值得我挽回,2,4,N/A,女
M.1685427282.A.31B,ptt,2023-05-30,Re: [求助] 這個男人究竟還值不值得我挽回,1,1,N/A,女
M.1685433985.A.BF8,ptt,2023-05-30,Re: [求助] 這個男人究竟還值不值得我挽回,10,15,N/A,女
M.1685505330.A.4E7,ptt,2023-05-31,Re: [求助] 這個男人究竟還值不值得我挽回,2,20,N/A,女
M.1685555491.A.FB1,ptt,2023-06-01,[公告] 六月置底閒聊區,326,1025,N/A,"年夜飯,性別,女,媳婦"
M.1685555541.A.08F,ptt,2023-06-01,[公告] 六月置底檢舉區,24,49,N/A,女
M.1685562388.A.FC6,ptt,2023-06-01,[求助] 家事分配及規則溝通,130,469,N/A,"性別,女,媳婦"
M.1685591704.A.BA0,ptt,2023-06-01,Re: [求助] 家事分配及規則溝通,37,113,N/A,"婆媳,性別,女,媳婦"
M.1685596710.A.BB5,ptt,2023-06-01,Re: [心情]  天真豬隊友闖的禍,3,4,N/A,女
M.1685610132.A.816,ptt,2023-06-01,Re: [求助] 家事分配及規則溝通,9,13,N/A,女
M.1685644638.A.D9C,ptt,2023-06-02,Re: [心情]  天真豬隊友闖的禍,84,118,N/A,女
M.1685695740.A.E3B,ptt,2023-06-02,[求助] 為了老公跟女同事單獨出去吃飯吵架,208,673,N/A,女
M.1685724766.A.735,ptt,2023-06-03,Re: [求助] 為了老公跟女同事單獨出去吃飯吵架,5,23,N/A,女
M.1685155716.A.5CE,ptt,2023-05-27,Re: [心情] 生不生小孩的共識,8,28,N/A,女
M.1685204379.A.2E7,ptt,2023-05-28,[心情]  天真豬隊友闖的禍,331,1417,N/A,"婆媳,女,媳婦"
M.1685233179.A.00F,ptt,2023-05-28,Re: [心情] 生不生小孩的共識,28,99,N/A,女
M.1685247324.A.970,ptt,2023-05-28,[心情] 我算豬隊友嗎？,35,115,N/A,"性別,女"
M.1685250352.A.932,ptt,2023-05-28,Re: [心情] 生不生小孩的共識,1,10,N/A,女
M.1685251867.A.F07,ptt,2023-05-28,Re: [心情] 生不生小孩的共識,38,134,N/A,女
M.1685254156.A.C91,ptt,2023-05-28,Re: [心情]  天真豬隊友闖的禍,21,58,N/A,"婆媳,女"
M.1685257786.A.5C2,ptt,2023-05-28,Re: [心情]  天真豬隊友闖的禍,172,675,N/A,"婆媳,女"
M.1685279696.A.C39,ptt,2023-05-28,Re: [心情]  天真豬隊友闖的禍,0,0,N/A,女
M.1685292041.A.1CB,ptt,2023-05-29,Re: [心情]  天真豬隊友闖的禍,51,210,N/A,女
M.1685319289.A.933,ptt,2023-05-29,Re: [心情]  天真豬隊友闖的禍,2,10,N/A,女
M.1685330117.A.77F,ptt,2023-05-29,Re: [心情]  天真豬隊友闖的禍,25,61,N/A,女
M.1685333582.A.9C6,ptt,2023-05-29,Re: [心情]  天真豬隊友闖的禍,3,1,N/A,女
M.1685334000.A.E00,ptt,2023-05-29,[求助] 這個男人究竟還值不值得我挽回,317,1044,N/A,女
M.1685346885.A.1AE,ptt,2023-05-29,Re: [求助] 這個男人究竟還值不值得我挽回,15,30,N/A,女
M.1685348270.A.841,ptt,2023-05-29,Re: [求助] 這個男人究竟還值不值得我挽回,20,89,N/A,"女,媳婦"
M.1685351250.A.1F0,ptt,2023-05-29,Re: [求助] 這個男人究竟還值不值得我挽回,31,135,N/A,女
M.1685393965.A.238,ptt,2023-05-30,Re: [求助] 這個男人究竟還值不值得我挽回,1,3,N/A,"性別,女"
M.1684797566.A.BA3,ptt,2023-05-23,Re: [求助] 老公跟弟弟不合怎麼辦,96,584,N/A,"女,媳婦"
M.1684810204.A.0BA,ptt,2023-05-23,Re: [求助] 老公跟弟弟不合怎麼辦,34,141,N/A,女
M.1684826675.A.B0B,ptt,2023-05-23,Re: [求助] 老公跟弟弟不合怎麼辦,60,134,N/A,女
M.1684834619.A.891,ptt,2023-05-23,Re: [求助] 老公跟弟弟不合怎麼辦,88,249,N/A,"女,媳婦"
M.1684838389.A.CB9,ptt,2023-05-23,Re: [求助] 老公跟弟弟不合怎麼辦,9,28,N/A,媳婦
M.1684844743.A.ACF,ptt,2023-05-23,Re: [求助] 老公跟弟弟不合怎麼辦,20,55,N/A,媳婦
